PH18_300000-5000000 -36.4339
PH18_300000-5000000 -7.76874
PH18_300000-5000000 17.4436
PH18_300000-5000000 -12.6389
PH18_300000-5000000 33.2321
PH18_300000-5000000 30.4351
PH18_300000-5000000 7.42733
PH29_300000-5000000 -11.7506
PH29_300000-5000000 3.327
PH29_300000-5000000 33.6055
PH29_300000-5000000 -3.87008
PH29_300000-5000000 32.1546
PH29_300000-5000000 7.13775
PH29_300000-5000000 21.8701
PH18_10000-300000 -38.7533
PH18_10000-300000 18.3282
PH18_10000-300000 -49.1297
PH18_10000-300000 -16.1734
PH18_10000-300000 27.76
PH18_10000-300000 -11.3612
PH18_10000-300000 0.0569648
PH18_10000-300000 -8.7494
PH29_10000-300000 -27.0768
PH29_10000-300000 -8.81138
PH29_10000-300000 -41.0235
PH29_10000-300000 -21.7481
PH29_10000-300000 18.3008
PH29_10000-300000 -41.6658
PH29_10000-300000 -0.118932
PH29_10000-300000 -15.5447
PH18_10000-300000 -25.6266
PH18_10000-300000 -49.1297
PH29_10000-300000 -37.639
PH29_10000-300000 -41.0235
PH18_300000-5000000 -25.6066
PH18_300000-5000000 6.3899
PH18_300000-5000000 30.4351
PH18_300000-5000000 20.1168
PH18_300000-5000000 7.42733
PH18_300000-5000000 27.2067
PH18_300000-5000000 25.024
PH18_300000-5000000 32.8059
PH29_300000-5000000 -8.14109
PH29_300000-5000000 6.16334
PH29_300000-5000000 7.13775
PH29_300000-5000000 17.8653
PH29_300000-5000000 21.8701
PH29_300000-5000000 38.0749
PH29_300000-5000000 24.2321
PH29_300000-5000000 -13.7371
PH18_300000-5000000 1.57849
PH18_300000-5000000 26.5434
PH18_300000-5000000 6.3899
PH18_300000-5000000 33.9155
PH18_300000-5000000 33.5051
PH29_300000-5000000 -17.6067
PH29_300000-5000000 -13.7637
PH29_300000-5000000 6.16334
PH29_300000-5000000 14.0621
PH29_300000-5000000 -0.01952
PH18_300000-5000000 34.6022
PH18_300000-5000000 31.342
PH18_300000-5000000 25.108
PH18_300000-5000000 27.0617
PH18_300000-5000000 6.67634
PH18_300000-5000000 -6.70107
PH18_300000-5000000 -26.2834
PH29_300000-5000000 28.179
PH29_300000-5000000 -8.68811
PH29_300000-5000000 10.7718
PH29_300000-5000000 -14.7311
PH29_300000-5000000 8.23027
PH29_300000-5000000 15.8232
PH29_300000-5000000 -26.1959
PH18_300000-5000000 31.342
PH18_300000-5000000 -10.8747
PH18_300000-5000000 -25.584
PH18_300000-5000000 13.8852
PH29_300000-5000000 -8.68811
PH29_300000-5000000 2.80838
PH29_300000-5000000 -33.4295
PH29_300000-5000000 -9.86879
PH18_300000-5000000 -10.8747
PH18_300000-5000000 -15.0179
PH18_300000-5000000 12.6072
PH18_300000-5000000 19.532
PH18_300000-5000000 -22.4
PH29_300000-5000000 2.80838
PH29_300000-5000000 -11.6665
PH29_300000-5000000 9.76824
PH29_300000-5000000 -24.9008
PH29_300000-5000000 -11.7419
PH18_300000-5000000 29.2687
PH18_300000-5000000 -24.0855
PH18_300000-5000000 12.6072
PH18_300000-5000000 -7.94044
PH18_300000-5000000 9.15189
PH29_300000-5000000 -36.7676
PH29_300000-5000000 8.74648
PH29_300000-5000000 9.76824
PH29_300000-5000000 10.8277
PH29_300000-5000000 -6.96812
PH18_300000-5000000 -21.0621
PH18_300000-5000000 -9.73504
PH18_300000-5000000 76.9811
PH18_300000-5000000 -9.51706
PH18_300000-5000000 1.90881
PH18_300000-5000000 9.15189
PH29_300000-5000000 -32.8794
PH29_300000-5000000 -8.36465
PH29_300000-5000000 74.5241
PH29_300000-5000000 -18.7655
PH29_300000-5000000 -1.1298
PH29_300000-5000000 -6.96812
PH18_300000-5000000 10.1967
PH18_300000-5000000 -8.56546
PH18_300000-5000000 28.8928
PH18_300000-5000000 24.5953
PH18_300000-5000000 50.6304
PH18_300000-5000000 29.609
PH18_300000-5000000 59.2494
PH29_300000-5000000 26.3171
PH29_300000-5000000 17.6183
PH29_300000-5000000 26.8254
PH29_300000-5000000 -23.1714
PH29_300000-5000000 22.9463
PH29_300000-5000000 23.0515
PH29_300000-5000000 40.3185
PH18_300000-5000000 28.8928
PH18_300000-5000000 26.2683
PH18_300000-5000000 31.4479
PH18_300000-5000000 34.8621
PH18_300000-5000000 7.49189
PH29_300000-5000000 26.8254
PH29_300000-5000000 23.6361
PH29_300000-5000000 3.56428
PH29_300000-5000000 1.6732
PH29_300000-5000000 -9.1414
PH18_300000-5000000 23.0823
PH18_300000-5000000 48.1776
PH18_300000-5000000 38.2694
PH18_300000-5000000 7.49189
PH29_300000-5000000 26.8593
PH29_300000-5000000 49.8235
PH29_300000-5000000 12.1455
PH29_300000-5000000 -9.1414
PH18_10000-300000 -40.9123
PH18_10000-300000 21.1697
PH18_10000-300000 -5.13299
PH18_10000-300000 -26.2335
PH18_10000-300000 48.1523
PH18_10000-300000 14.9262
PH29_10000-300000 -39.4125
PH29_10000-300000 -14.6524
PH29_10000-300000 3.62822
PH29_10000-300000 -9.81886
PH29_10000-300000 -5.88581
PH29_10000-300000 0.252878
PH18_300000-5000000 -14.9913
PH18_300000-5000000 -11.1792
PH18_300000-5000000 16.5129
PH18_300000-5000000 -17.1205
PH18_300000-5000000 6.70612
PH18_300000-5000000 -2.46211
PH18_300000-5000000 13.7403
PH18_300000-5000000 0.741633
PH29_300000-5000000 -26.1962
PH29_300000-5000000 7.64806
PH29_300000-5000000 21.2176
PH29_300000-5000000 -16.6324
PH29_300000-5000000 -2.03226
PH29_300000-5000000 -2.2784
PH29_300000-5000000 -12.3105
PH29_300000-5000000 26.8757
PH18_300000-5000000 3.66692
PH18_300000-5000000 12.6003
PH18_300000-5000000 -4.86229
PH18_300000-5000000 -13.0496
PH29_300000-5000000 -18.72
PH29_300000-5000000 7.29371
PH29_300000-5000000 11.6677
PH29_300000-5000000 -8.331
PH18_300000-5000000 -14.9162
PH18_300000-5000000 -25.2981
PH18_300000-5000000 -27.5957
PH18_300000-5000000 -35
PH18_300000-5000000 -23.6258
PH18_300000-5000000 5.43568
PH18_300000-5000000 20.7825
PH29_300000-5000000 -3.06937
PH29_300000-5000000 -10.3158
PH29_300000-5000000 -2.54782
PH29_300000-5000000 -41.564
PH29_300000-5000000 -30.1303
PH29_300000-5000000 17.5681
PH29_300000-5000000 11.6384
PH18_300000-5000000 21.11
PH18_300000-5000000 1.51925
PH18_300000-5000000 43.6463
PH18_300000-5000000 -27.5957
PH18_300000-5000000 7.86023
PH18_300000-5000000 -13.29
PH29_300000-5000000 27.0219
PH29_300000-5000000 -6.55637
